18DA03A8-FAE4-410A-A8C2-34C91913F515,AmdPspIntrusionDetectionSmm
E21F35A8-42FF-4050-82D6-93F7CDFA7073,PiSmmCommunicationSmm
BE216BA8-38C4-4535-A6CA-5DCA5B43ADDF,SmiVariable
15CF24A9-F9AB-46D0-8DCF-83664C632FD8,MemDetect
023B3AA9-098F-4027-B83F-B6407DA06569,AmdPspFtpmDxe
49AEACA9-69BB-4EB2-B5F9-1BF9E2508779,FchTacomaPei
2BB5AFA9-FF33-417B-8497-CB773C2B93BF,CpuPei
BD4759AA-5104-42A3-BC64-785920E86C99,FchProm21GpioSmm
162793AA-0FE7-4010-9818-45F55C5CCC3E,AmdCpmInitDxe
044310AB-77FD-402A-AF1A-87D4120E7329,FirmwarePerformanceSmm
6D6963AB-906D-4A65-A7CA-BD40E5D6AF2B,Udp4Dxe
3115C2AC-27E1-14A9-53CD-AC4734802AD7,AmiPspSetPcdForRecovery
5145C2AC-17E1-44A9-83CD-AC8724805AD2,AmiPspPlatform
B54299AD-B521-4BB8-A361-689249FE72B9,AodSmm
58014AAF-1C4A-4868-9042-58BCD1637054,FchProm21CbsPei
59AF16B0-661D-4865-A381-38DE68385D8D,OpalSecurity
89E549B0-7CFE-449D-9BA3-10D8B2312D71,S3Resume2Pei
EF074CB0-701A-4975-81C1-38F9212BD089,AmdMiniRasServiceDxe
0F9DD4B0-599E-4D66-8565-22FBEA1E028C,AmdFabricPhxPei
C4ECA0B2-5277-4F2B-3ECB-E4175C94812E,AmiExtraS3Memory
E4ECD0B2-E277-4F2B-BECB-E4D75C9A812E,NbDxe
4FABE8B3-17DF-41E3-8989-D622D4E9EDE4,SkSmartFanProtocol
EC76B3B4-6821-4D4B-A0AB-D28CC27AC439,AmdSmmControl
6B38F7B4-AD98-40E9-9093-ACA2B5A253C4,DiskIoDxe
FEB817B5-5006-4DAD-B3B7-B72E26FF3EC3,SkOnBoardDevicePei
634E8DB5-C432-43BE-A653-9CA2922CC458,Nvme
A838CBB5-59EF-4493-89D0-133C8968905D,CrbSmbios
C3EF34B6-057D-4614-B35D-FD4384FA2391,AmdFabricRplSmm
060644B6-6A7F-4A97-900C-49645DA956D7,FchYuntaiDxe
A8FB59B6-8417-48A1-B565-199849271066,SkVerbTable
2F2295B6-1BB6-4CB7-BB9E-15C2C3424277,PcieSataController
CD3BAFB6-50FB-4FE8-8E4E-AB74D2C1A600,EnglishDxe
2E3AB8B6-AC9D-4D70-A675-54F52FB22D66,AtaPassThru
DD980BB7-9FDA-4A15-BBD2-734E4678B2B1,AmdSocAm5RplPei
440D38B7-E016-49EA-9769-317EF908835D,I2cHcOperation
1A931FB8-C466-454A-B684-73ADA2CB050B,SkPostMessagePei
DC3641B8-2FA8-4ED3-BC1F-F9962A03454B,Mtftp4Dxe
BBB77CB9-762D-436C-AC40-8EE4901C3446,AmdPbsSetupDxe
D9A865BB-D741-4B9B-9216-42870353A51E,OemPei
BDCE85BB-FBAA-4F4E-9264-501A2C249581,S3SaveStateDxe
D912C7BC-F098-4367-92BA-E911083C7B0E,Udp6Dxe
BC3245BD-B982-4F55-9F79-056AD7E987C5,AhciSmm
BC327DBD-B982-4F55-9F79-056AD7E987C5,SmiFlash
699190BD-6456-4286-823C-28E4442DFCAB,AmdMpmPowerSupply
3370A4BD-8C23-4565-A2A2-065FEEDE6080,SecSMIFlash
961C19BE-D1AC-4BA7-87AF-4AE0F09DF2A6,TrEEPei
